0	1	2
ZNF263	AC006262.6	1.0
ZNF32	AC006262.6	1.0
ZNF524	AC006262.6	1.0
ZNF713	AC006262.6	1.0
AIRE	AC006272.1	1.0
ARID3A	AC006272.1	1.0
ATF5	AC006272.1	1.0
BCL11A	AC006272.1	1.0
BPTF	AC006272.1	1.0
CDC5L	AC006272.1	1.0
CDX2	AC006272.1	1.0
CPEB1	AC006272.1	1.0
DMRT2	AC006272.1	1.0
DMRTC2	AC006272.1	1.0
FOXA1	AC006272.1	1.0
FOXA2	AC006272.1	1.0
FOXA3	AC006272.1	1.0
FOXJ2	AC006272.1	1.0
FOXJ3	AC006272.1	1.0
FOXM1	AC006272.1	1.0
FOXP1	AC006272.1	1.0
FOXP2	AC006272.1	1.0
FOXP4	AC006272.1	1.0
HHEX	AC006272.1	1.0
HMG20B	AC006272.1	1.0
HOXA3	AC006272.1	1.0
HOXC6	AC006272.1	1.0
HOXD10	AC006272.1	1.0
HOXD9	AC006272.1	1.0
INSM1	AC006272.1	1.0
IRF5	AC006272.1	1.0
MEOX2	AC006272.1	1.0
NFAT5	AC006272.1	1.0
NFATC2	AC006272.1	1.0
NFATC3	AC006272.1	1.0
NFATC4	AC006272.1	1.0
NKX6-1	AC006272.1	1.0
NR2E3	AC006272.1	1.0
ONECUT3	AC006272.1	1.0
OTX1	AC006272.1	1.0
OTX2	AC006272.1	1.0
POU2F2	AC006272.1	1.0
RARB	AC006272.1	1.0
RUNX1	AC006272.1	1.0
SOX12	AC006272.1	1.0
SOX3	AC006272.1	1.0
TEAD4	AC006272.1	1.0
ARID3A	AC006273.4	1.0
CPEB1	AC006273.4	1.0
FOXP1	AC006273.4	1.0
KLF1	AC006273.4	1.0
KLF3	AC006273.4	1.0
KLF4	AC006273.4	1.0
KLF8	AC006273.4	1.0
PAX4	AC006273.4	1.0
PITX1	AC006273.4	1.0
TOPORS	AC006273.4	1.0
ZEB1	AC006273.4	1.0
ZNF35	AC006273.4	1.0
BCL11A	AC006273.5	1.0
EBF1	AC006273.5	1.0
FOXA1	AC006273.5	1.0
FOXD3	AC006273.5	1.0
FOXM1	AC006273.5	1.0
FUBP1	AC006273.5	1.0
POU6F2	AC006273.5	1.0
TEAD1	AC006273.5	1.0
TEAD3	AC006273.5	1.0
ZIC4	AC006273.5	1.0
ZNF263	AC006273.5	1.0
ZNF35	AC006273.5	1.0
EPAS1	AC006277.2	1.0
FOXP3	AC006277.2	1.0
KLF1	AC006277.2	1.0
KLF2	AC006277.2	1.0
KLF3	AC006277.2	1.0
KLF4	AC006277.2	1.0
MAZ	AC006277.2	1.0
PLAGL1	AC006277.2	1.0
PTF1A	AC006277.2	1.0
PURA	AC006277.2	1.0
RBPJ	AC006277.2	1.0
SP4	AC006277.2	1.0
TBX2	AC006277.2	1.0
TFAP2A	AC006277.2	1.0
TFAP2B	AC006277.2	1.0
TFAP2C	AC006277.2	1.0
CBFB	AC006369.2	1.0
FOXA3	AC006369.2	1.0
FOXC1	AC006369.2	1.0
FOXC2	AC006369.2	1.0
FOXP1	AC006369.2	1.0
FOXP2	AC006369.2	1.0
HIVEP1	AC006369.2	1.0
INSM1	AC006369.2	1.0
MZF1	AC006369.2	1.0
NFATC2	AC006369.2	1.0
NFATC3	AC006369.2	1.0
NFATC4	AC006369.2	1.0
NFKB1	AC006369.2	1.0
NFKB2	AC006369.2	1.0
NKX2-2	AC006369.2	1.0
PAX8	AC006369.2	1.0
PPARG	AC006369.2	1.0
REL	AC006369.2	1.0
RELA	AC006369.2	1.0
RELB	AC006369.2	1.0
TFAP4	AC006369.2	1.0
THAP1	AC006369.2	1.0
ZNF274	AC006369.2	1.0
ARID3A	AC006372.1	1.0
CPEB1	AC006372.1	1.0
ERG	AC006372.1	1.0
FLI1	AC006372.1	1.0
FOXA2	AC006372.1	1.0
FOXB1	AC006372.1	1.0
FOXD2	AC006372.1	1.0
FOXJ2	AC006372.1	1.0
FOXM1	AC006372.1	1.0
FOXP4	AC006372.1	1.0
HAND2	AC006372.1	1.0
IRF5	AC006372.1	1.0
MEF2B	AC006372.1	1.0
MEF2C	AC006372.1	1.0
MEF2D	AC006372.1	1.0
MTF1	AC006372.1	1.0
NR2E3	AC006372.1	1.0
OTX2	AC006372.1	1.0
PAX4	AC006372.1	1.0
POU1F1	AC006372.1	1.0
POU2F1	AC006372.1	1.0
POU3F1	AC006372.1	1.0
POU3F3	AC006372.1	1.0
STAT4	AC006372.1	1.0
ZNF263	AC006372.1	1.0
ZNF35	AC006372.1	1.0
ZNF75A	AC006372.1	1.0
CPEB1	AC006372.4	1.0
FOXA1	AC006372.4	1.0
FOXA2	AC006372.4	1.0
FOXD3	AC006372.4	1.0
FOXF1	AC006372.4	1.0
FOXF2	AC006372.4	1.0
FOXJ2	AC006372.4	1.0
FOXJ3	AC006372.4	1.0
FOXL1	AC006372.4	1.0
FOXM1	AC006372.4	1.0
FOXP1	AC006372.4	1.0
FOXP2	AC006372.4	1.0
FOXQ1	AC006372.4	1.0
FUBP1	AC006372.4	1.0
HMGA2	AC006372.4	1.0
HOMEZ	AC006372.4	1.0
HOXA1	AC006372.4	1.0
HOXB1	AC006372.4	1.0
IRF3	AC006372.4	1.0
IRF9	AC006372.4	1.0
MAFA	AC006372.4	1.0
NFAT5	AC006372.4	1.0
PGR	AC006372.4	1.0
PRDM1	AC006372.4	1.0
SOX10	AC006372.4	1.0
SOX3	AC006372.4	1.0
SOX8	AC006372.4	1.0
SOX9	AC006372.4	1.0
STAT2	AC006372.4	1.0
TET1	AC006372.4	1.0
ZNF274	AC006372.4	1.0
ZNF35	AC006372.4	1.0
ZNF683	AC006372.4	1.0
ARID3A	AC006445.8	1.0
ELK3	AC006445.8	1.0
ENO1	AC006445.8	1.0
ESRRA	AC006445.8	1.0
ESRRB	AC006445.8	1.0
ESRRG	AC006445.8	1.0
FOXB1	AC006445.8	1.0
FOXD2	AC006445.8	1.0
FOXG1	AC006445.8	1.0
FOXL1	AC006445.8	1.0
GFI1	AC006445.8	1.0
HIF1A	AC006445.8	1.0
HMG20B	AC006445.8	1.0
MAZ	AC006445.8	1.0
MBD2	AC006445.8	1.0
MEF2A	AC006445.8	1.0
MEF2B	AC006445.8	1.0
MEF2C	AC006445.8	1.0
MEF2D	AC006445.8	1.0
MYOD1	AC006445.8	1.0
NFKB1	AC006445.8	1.0
NFKB2	AC006445.8	1.0
NR5A1	AC006445.8	1.0
PBX2	AC006445.8	1.0
PURA	AC006445.8	1.0
REL	AC006445.8	1.0
RELA	AC006445.8	1.0
RFX2	AC006445.8	1.0
RREB1	AC006445.8	1.0
SOX17	AC006445.8	1.0
SOX30	AC006445.8	1.0
SOX6	AC006445.8	1.0
SP1	AC006445.8	1.0
SP3	AC006445.8	1.0
TP73	AC006445.8	1.0
WT1	AC006445.8	1.0
ZBTB7B	AC006445.8	1.0
ZNF148	AC006445.8	1.0
ZNF263	AC006445.8	1.0
ZNF281	AC006445.8	1.0
ZSCAN4	AC006445.8	1.0
ARID3A	AC006455.1	1.0
CPEB1	AC006455.1	1.0
ELF1	AC006455.1	1.0
FOXA2	AC006455.1	1.0
FOXA3	AC006455.1	1.0
FOXF1	AC006455.1	1.0
FOXG1	AC006455.1	1.0
FOXJ2	AC006455.1	1.0
FOXJ3	AC006455.1	1.0
FOXL1	AC006455.1	1.0
FOXM1	AC006455.1	1.0
FOXP1	AC006455.1	1.0
HNF4G	AC006455.1	1.0
HOXC6	AC006455.1	1.0
MAZ	AC006455.1	1.0
MITF	AC006455.1	1.0
NR2E3	AC006455.1	1.0
ONECUT3	AC006455.1	1.0
POU2F1	AC006455.1	1.0
POU6F1	AC006455.1	1.0
SP1	AC006455.1	1.0
SP3	AC006455.1	1.0
TBPL2	AC006455.1	1.0
TFAP4	AC006455.1	1.0
YBX1	AC006455.1	1.0
ZBTB3	AC006455.1	1.0
ZNF35	AC006455.1	1.0
ZNF524	AC006455.1	1.0
AIRE	AC006460.2	1.0
ALX4	AC006460.2	1.0
ARID3A	AC006460.2	1.0
ARX	AC006460.2	1.0
BARHL2	AC006460.2	1.0
BPTF	AC006460.2	1.0
CEBPA	AC006460.2	1.0
CIC	AC006460.2	1.0
CPEB1	AC006460.2	1.0
CUX1	AC006460.2	1.0
DRGX	AC006460.2	1.0
EMX1	AC006460.2	1.0
EMX2	AC006460.2	1.0
FEV	AC006460.2	1.0
FOXD2	AC006460.2	1.0
FOXH1	AC006460.2	1.0
FOXM1	AC006460.2	1.0
FOXP1	AC006460.2	1.0
FOXP3	AC006460.2	1.0
FOXP4	AC006460.2	1.0
FUBP1	AC006460.2	1.0
GFI1B	AC006460.2	1.0
HEY2	AC006460.2	1.0
HHEX	AC006460.2	1.0
HIVEP2	AC006460.2	1.0
HMG20B	AC006460.2	1.0
HMX1	AC006460.2	1.0
HOXA9	AC006460.2	1.0
HOXB1	AC006460.2	1.0
HOXC6	AC006460.2	1.0
HOXD9	AC006460.2	1.0
IKZF1	AC006460.2	1.0
IRF2	AC006460.2	1.0
IRF5	AC006460.2	1.0
IRX1	AC006460.2	1.0
IRX2	AC006460.2	1.0
IRX5	AC006460.2	1.0
KDM2B	AC006460.2	1.0
MEF2A	AC006460.2	1.0
MITF	AC006460.2	1.0
MLXIPL	AC006460.2	1.0
NFATC2	AC006460.2	1.0
NFATC3	AC006460.2	1.0
NFATC4	AC006460.2	1.0
NFE2	AC006460.2	1.0
NFE2L1	AC006460.2	1.0
NFIA	AC006460.2	1.0
NFIB	AC006460.2	1.0
NR1D1	AC006460.2	1.0
NR2E3	AC006460.2	1.0
ONECUT1	AC006460.2	1.0
ONECUT2	AC006460.2	1.0
ONECUT3	AC006460.2	1.0
PHOX2A	AC006460.2	1.0
PHOX2B	AC006460.2	1.0
POU2F1	AC006460.2	1.0
POU2F2	AC006460.2	1.0
POU3F1	AC006460.2	1.0
POU4F1	AC006460.2	1.0
POU4F3	AC006460.2	1.0
POU5F1	AC006460.2	1.0
POU6F1	AC006460.2	1.0
POU6F2	AC006460.2	1.0
PPARG	AC006460.2	1.0
PRKRIR	AC006460.2	1.0
PRRX1	AC006460.2	1.0
RELA	AC006460.2	1.0
SOX7	AC006460.2	1.0
SOX9	AC006460.2	1.0
STAT2	AC006460.2	1.0
STAT4	AC006460.2	1.0
STAT6	AC006460.2	1.0
TBPL2	AC006460.2	1.0
TBX15	AC006460.2	1.0
TBX19	AC006460.2	1.0
TBX4	AC006460.2	1.0
TBX5	AC006460.2	1.0
TLX1	AC006460.2	1.0
TOPORS	AC006460.2	1.0
UNCX	AC006460.2	1.0
ZNF232	AC006460.2	1.0
ZNF384	AC006460.2	1.0
ZNF713	AC006460.2	1.0
DNMT1	AC006483.1	1.0
IRF5	AC006483.1	1.0
PAX1	AC006483.1	1.0
PAX2	AC006483.1	1.0
PAX9	AC006483.1	1.0
SMARCC2	AC006483.1	1.0
ZNF148	AC006483.1	1.0
ZSCAN10	AC006483.1	1.0
KLF4	AC006486.1	1.0
SMARCC2	AC006486.1	1.0
ZNF143	AC006486.1	1.0
ATF5	AC006538.1	1.0
BPTF	AC006538.1	1.0
DDIT3	AC006538.1	1.0
FOXP1	AC006538.1	1.0
FOXP4	AC006538.1	1.0
IRF5	AC006538.1	1.0
MEF2B	AC006538.1	1.0
MEF2C	AC006538.1	1.0
MEF2D	AC006538.1	1.0
NR2E3	AC006538.1	1.0
NR2F2	AC006538.1	1.0
NR2F6	AC006538.1	1.0
PITX2	AC006538.1	1.0
POU6F1	AC006538.1	1.0
PTF1A	AC006538.1	1.0
RELB	AC006538.1	1.0
REST	AC006538.1	1.0
TOPORS	AC006538.1	1.0
BCL11A	AC006547.13	1.0
BPTF	AC006547.13	1.0
FOXP1	AC006547.13	1.0
FOXP4	AC006547.13	1.0
FUBP1	AC006547.13	1.0
GRHL1	AC006547.13	1.0
HAND2	AC006547.13	1.0
HEY2	AC006547.13	1.0
HOXB6	AC006547.13	1.0
HOXC6	AC006547.13	1.0
HOXD9	AC006547.13	1.0
IRF4	AC006547.13	1.0
IRF8	AC006547.13	1.0
IRF9	AC006547.13	1.0
KLF1	AC006547.13	1.0
KLF15	AC006547.13	1.0
MAZ	AC006547.13	1.0
NKX6-1	AC006547.13	1.0
NR1I3	AC006547.13	1.0
NR2F2	AC006547.13	1.0
NR2F6	AC006547.13	1.0
PAX4	AC006547.13	1.0
PBX2	AC006547.13	1.0
PITX2	AC006547.13	1.0
POU5F1	AC006547.13	1.0
POU6F1	AC006547.13	1.0
RARG	AC006547.13	1.0
RBPJ	AC006547.13	1.0
RREB1	AC006547.13	1.0
SMAD2	AC006547.13	1.0
SMAD4	AC006547.13	1.0
SOX6	AC006547.13	1.0
SPDEF	AC006547.13	1.0
SPI1	AC006547.13	1.0
SPIB	AC006547.13	1.0
SPIC	AC006547.13	1.0
STAT2	AC006547.13	1.0
TFAP2D	AC006547.13	1.0
THAP1	AC006547.13	1.0
TOPORS	AC006547.13	1.0
ZEB1	AC006547.13	1.0
ZNF148	AC006547.13	1.0
ZNF263	AC006547.13	1.0
ZNF281	AC006547.13	1.0
CDX2	AC006547.14	1.0
CPEB1	AC006547.14	1.0
DMRTA2	AC006547.14	1.0
FOXC1	AC006547.14	1.0
FOXH1	AC006547.14	1.0
GATA2	AC006547.14	1.0
HIC2	AC006547.14	1.0
INSM1	AC006547.14	1.0
JUN	AC006547.14	1.0
KLF1	AC006547.14	1.0
KLF15	AC006547.14	1.0
KLF4	AC006547.14	1.0
KLF5	AC006547.14	1.0
LMO2	AC006547.14	1.0
NHLH1	AC006547.14	1.0
NHLH2	AC006547.14	1.0
NR2F6	AC006547.14	1.0
PLAG1	AC006547.14	1.0
RORA	AC006547.14	1.0
RREB1	AC006547.14	1.0
SOX21	AC006547.14	1.0
SP1	AC006547.14	1.0
SP3	AC006547.14	1.0
SP8	AC006547.14	1.0
STAT4	AC006547.14	1.0
ZBTB18	AC006547.14	1.0
ZBTB7B	AC006547.14	1.0
ZNF148	AC006547.14	1.0
ZNF281	AC006547.14	1.0
ZNF740	AC006547.14	1.0
ZNF75A	AC006547.14	1.0
ZSCAN4	AC006547.14	1.0
ATF6	AC006547.15	1.0
BATF	AC006547.15	1.0
FOXM1	AC006547.15	1.0
NFE2	AC006547.15	1.0
PITX2	AC006547.15	1.0
POU6F1	AC006547.15	1.0
STAT6	AC006547.15	1.0
TFAP2D	AC006547.15	1.0
FOXF1	AC006547.8	1.0
FOXQ1	AC006547.8	1.0
KLF15	AC006547.8	1.0
LMO2	AC006547.8	1.0
MAZ	AC006547.8	1.0
PATZ1	AC006547.8	1.0
PLAG1	AC006547.8	1.0
PURA	AC006547.8	1.0
RREB1	AC006547.8	1.0
SMAD1	AC006547.8	1.0
SOX10	AC006547.8	1.0
SP1	AC006547.8	1.0
SP3	AC006547.8	1.0
TFAP4	AC006547.8	1.0
ZBTB7B	AC006547.8	1.0
ZNF148	AC006547.8	1.0
ZNF281	AC006547.8	1.0
ZNF35	AC006547.8	1.0
ZNF350	AC006547.8	1.0
ZNF740	AC006547.8	1.0
KLF13	AC006942.4	1.0
KLF14	AC006942.4	1.0
KLF15	AC006942.4	1.0
KLF2	AC006942.4	1.0
KLF5	AC006942.4	1.0
MZF1	AC006942.4	1.0
SP1	AC006942.4	1.0
SP3	AC006942.4	1.0
SP4	AC006942.4	1.0
ETV7	AC006946.15	1.0
SP1	AC006946.15	1.0
SP3	AC006946.15	1.0
SPZ1	AC006946.15	1.0
TCF4	AC006946.15	1.0
ZBTB7B	AC006946.15	1.0
ARID3A	AC006978.6	1.0
BARX2	AC006978.6	1.0
BCL6	AC006978.6	1.0
CDX1	AC006978.6	1.0
CDX2	AC006978.6	1.0
DMRT3	AC006978.6	1.0
DMRTA2	AC006978.6	1.0
FOXA1	AC006978.6	1.0
FOXA2	AC006978.6	1.0
FOXB1	AC006978.6	1.0
FOXF1	AC006978.6	1.0
FOXG1	AC006978.6	1.0
FOXL1	AC006978.6	1.0
FOXQ1	AC006978.6	1.0
HHEX	AC006978.6	1.0
HOXB7	AC006978.6	1.0
HOXC6	AC006978.6	1.0
HOXC8	AC006978.6	1.0
HOXD9	AC006978.6	1.0
ID4	AC006978.6	1.0
IRF3	AC006978.6	1.0
LIN54	AC006978.6	1.0
LMO2	AC006978.6	1.0
MEIS2	AC006978.6	1.0
MEOX2	AC006978.6	1.0
MSC	AC006978.6	1.0
MSX1	AC006978.6	1.0
MSX2	AC006978.6	1.0
MYF6	AC006978.6	1.0
POU2F1	AC006978.6	1.0
POU2F2	AC006978.6	1.0
POU2F3	AC006978.6	1.0
POU3F1	AC006978.6	1.0
POU3F2	AC006978.6	1.0
POU3F3	AC006978.6	1.0
POU3F4	AC006978.6	1.0
POU5F1	AC006978.6	1.0
TBPL2	AC006978.6	1.0
TCF24	AC006978.6	1.0
TCF4	AC006978.6	1.0
ZFHX3	AC006978.6	1.0
ZNF35	AC006978.6	1.0
ARID3A	AC007000.12	1.0
ATF5	AC007000.12	1.0
BPTF	AC007000.12	1.0
CEBPB	AC007000.12	1.0
FOXC2	AC007000.12	1.0
FOXP1	AC007000.12	1.0
FOXP4	AC007000.12	1.0
FUBP1	AC007000.12	1.0
IRF5	AC007000.12	1.0
NR2F1	AC007000.12	1.0
PITX2	AC007000.12	1.0
RREB1	AC007000.12	1.0
RXRA	AC007000.12	1.0
RXRB	AC007000.12	1.0
RXRG	AC007000.12	1.0
TBX2	AC007000.12	1.0
TBX3	AC007000.12	1.0
TOPORS	AC007000.12	1.0
ZNF263	AC007000.12	1.0
ZNF713	AC007000.12	1.0
ATF5	AC007003.1	1.0
BCL11A	AC007003.1	1.0
DLX1	AC007003.1	1.0
DLX2	AC007003.1	1.0
DLX5	AC007003.1	1.0
E2F7	AC007003.1	1.0
EVX1	AC007003.1	1.0
EVX2	AC007003.1	1.0
FOXA1	AC007003.1	1.0
FOXA2	AC007003.1	1.0
FOXB1	AC007003.1	1.0
FOXD2	AC007003.1	1.0
FOXG1	AC007003.1	1.0
FUBP1	AC007003.1	1.0
GATA3	AC007003.1	1.0
GATA5	AC007003.1	1.0
GLI2	AC007003.1	1.0
HAND1	AC007003.1	1.0
HHEX	AC007003.1	1.0
HMG20B	AC007003.1	1.0
HOXB2	AC007003.1	1.0
HOXB3	AC007003.1	1.0
HOXD10	AC007003.1	1.0
HSF2	AC007003.1	1.0
HSF4	AC007003.1	1.0
IRX1	AC007003.1	1.0
LIN54	AC007003.1	1.0
MEF2D	AC007003.1	1.0
MYF6	AC007003.1	1.0
NFATC2	AC007003.1	1.0
NFATC3	AC007003.1	1.0
NFE2L1	AC007003.1	1.0
NKX2-1	AC007003.1	1.0
NR2E3	AC007003.1	1.0
NR2F6	AC007003.1	1.0
NR4A2	AC007003.1	1.0
PAX4	AC007003.1	1.0
POU1F1	AC007003.1	1.0
POU2F1	AC007003.1	1.0
POU2F3	AC007003.1	1.0
POU3F1	AC007003.1	1.0
POU3F3	AC007003.1	1.0
POU3F4	AC007003.1	1.0
PPARD	AC007003.1	1.0
PTF1A	AC007003.1	1.0
RARB	AC007003.1	1.0
RARG	AC007003.1	1.0
REST	AC007003.1	1.0
SOX5	AC007003.1	1.0
SOX6	AC007003.1	1.0
TBPL2	AC007003.1	1.0
TCF12	AC007003.1	1.0
TCF7	AC007003.1	1.0
TEAD1	AC007003.1	1.0
VAX1	AC007003.1	1.0
VAX2	AC007003.1	1.0
ZBTB6	AC007003.1	1.0
ZNF232	AC007003.1	1.0
ZNF282	AC007003.1	1.0
ZNF35	AC007003.1	1.0
ARID3A	AC007036.5	1.0
ATF6	AC007036.5	1.0
BARX1	AC007036.5	1.0
BPTF	AC007036.5	1.0
CBFB	AC007036.5	1.0
CREB3L1	AC007036.5	1.0
CREB3L2	AC007036.5	1.0
FOXC2	AC007036.5	1.0
FOXP1	AC007036.5	1.0
FOXP4	AC007036.5	1.0
FUBP1	AC007036.5	1.0
HBP1	AC007036.5	1.0
HMG20B	AC007036.5	1.0
HOXC10	AC007036.5	1.0
HOXC11	AC007036.5	1.0
HOXC12	AC007036.5	1.0
HOXD11	AC007036.5	1.0
HOXD12	AC007036.5	1.0
MSX1	AC007036.5	1.0
MSX2	AC007036.5	1.0
MYPOP	AC007036.5	1.0
NFATC1	AC007036.5	1.0
NKX6-1	AC007036.5	1.0
NR1H4	AC007036.5	1.0
NR2E1	AC007036.5	1.0
NR2F2	AC007036.5	1.0
T	AC007036.5	1.0
TBX19	AC007036.5	1.0
TCF12	AC007036.5	1.0
THRB	AC007036.5	1.0
XBP1	AC007036.5	1.0
ZIC2	AC007036.5	1.0
ZNF263	AC007036.5	1.0
ZNF35	AC007036.5	1.0
BCL11A	AC007036.6	1.0
ESRRB	AC007036.6	1.0
GFI1	AC007036.6	1.0
GFI1B	AC007036.6	1.0
IRF3	AC007036.6	1.0
IRF5	AC007036.6	1.0
JUNB	AC007036.6	1.0
MITF	AC007036.6	1.0
NFATC4	AC007036.6	1.0
NR4A3	AC007036.6	1.0
NR5A1	AC007036.6	1.0
NR5A2	AC007036.6	1.0
POU5F1	AC007036.6	1.0
PRDM1	AC007036.6	1.0
REST	AC007036.6	1.0
RFX5	AC007036.6	1.0
SMARCC1	AC007036.6	1.0
SPI1	AC007036.6	1.0
SPIB	AC007036.6	1.0
SPIC	AC007036.6	1.0
STAT2	AC007036.6	1.0
TFEC	AC007036.6	1.0
ZNF683	AC007036.6	1.0
ARID3A	AC007038.7	1.0
BCL11A	AC007038.7	1.0
BPTF	AC007038.7	1.0
CEBPA	AC007038.7	1.0
EMX2	AC007038.7	1.0
FEV	AC007038.7	1.0
FOXB1	AC007038.7	1.0
FOXD2	AC007038.7	1.0
FOXL1	AC007038.7	1.0
FOXM1	AC007038.7	1.0
FOXO1	AC007038.7	1.0
FOXP1	AC007038.7	1.0
FOXP4	AC007038.7	1.0
GATA2	AC007038.7	1.0
GATA3	AC007038.7	1.0
HOXB6	AC007038.7	1.0
HOXB7	AC007038.7	1.0
HOXB8	AC007038.7	1.0
HOXC6	AC007038.7	1.0
IRF3	AC007038.7	1.0
IRF5	AC007038.7	1.0
ISX	AC007038.7	1.0
LHX1	AC007038.7	1.0
LIN54	AC007038.7	1.0
MECOM	AC007038.7	1.0
MEF2A	AC007038.7	1.0
MEF2C	AC007038.7	1.0
MEF2D	AC007038.7	1.0
NFE2L1	AC007038.7	1.0
NKX3-1	AC007038.7	1.0
NKX6-1	AC007038.7	1.0
POU6F1	AC007038.7	1.0
PRRX1	AC007038.7	1.0
SOX17	AC007038.7	1.0
SOX6	AC007038.7	1.0
TBPL2	AC007038.7	1.0
VSX2	AC007038.7	1.0
ZFHX3	AC007038.7	1.0
ZNF32	AC007038.7	1.0
ZNF35	AC007038.7	1.0
ALX1	AC007040.11	1.0
ARID3A	AC007040.11	1.0
BCL11A	AC007040.11	1.0
ETS2	AC007040.11	1.0
FOXA2	AC007040.11	1.0
FOXD3	AC007040.11	1.0
FOXP4	AC007040.11	1.0
FUBP1	AC007040.11	1.0
HMX2	AC007040.11	1.0
KLF15	AC007040.11	1.0
NFATC4	AC007040.11	1.0
NFE2	AC007040.11	1.0
RREB1	AC007040.11	1.0
SIX5	AC007040.11	1.0
SOX12	AC007040.11	1.0
SOX3	AC007040.11	1.0
SOX30	AC007040.11	1.0
TBP	AC007040.11	1.0
TBX20	AC007040.11	1.0
TFCP2L1	AC007040.11	1.0
TLX2	AC007040.11	1.0
WT1	AC007040.11	1.0
ZBTB7B	AC007040.11	1.0
ZNF274	AC007040.11	1.0
ZNF35	AC007040.11	1.0
ESRRA	AC007040.6	1.0
ESRRG	AC007040.6	1.0
FOXJ2	AC007040.6	1.0
FOXJ3	AC007040.6	1.0
HOXA13	AC007040.6	1.0
HOXB13	AC007040.6	1.0
HOXC10	AC007040.6	1.0
HOXC11	AC007040.6	1.0
HOXC13	AC007040.6	1.0
HOXD13	AC007040.6	1.0
MAZ	AC007040.6	1.0
MESP1	AC007040.6	1.0
NFE2L1	AC007040.6	1.0
NR2F2	AC007040.6	1.0
NR6A1	AC007040.6	1.0
STAT1	AC007040.6	1.0
STAT3	AC007040.6	1.0
STAT4	AC007040.6	1.0
TCF12	AC007040.6	1.0
TCF3	AC007040.6	1.0
THRA	AC007040.6	1.0
ARID3A	AC007040.7	1.0
CTCFL	AC007040.7	1.0
DMRT2	AC007040.7	1.0
DMRTC2	AC007040.7	1.0
GFI1B	AC007040.7	1.0
HLTF	AC007040.7	1.0
HMG20B	AC007040.7	1.0
HMX1	AC007040.7	1.0
HMX3	AC007040.7	1.0
HOXA5	AC007040.7	1.0
HOXD10	AC007040.7	1.0
KLF15	AC007040.7	1.0
MEOX2	AC007040.7	1.0
MSX1	AC007040.7	1.0
MSX2	AC007040.7	1.0
NKX6-1	AC007040.7	1.0
NR0B1	AC007040.7	1.0
POU6F1	AC007040.7	1.0
SPIC	AC007040.7	1.0
TEAD1	AC007040.7	1.0
TEAD3	AC007040.7	1.0
ZNF263	AC007040.7	1.0
ZNF713	AC007040.7	1.0
AIRE	AC007041.2	1.0
ARID3A	AC007041.2	1.0
BPTF	AC007041.2	1.0
FOXA2	AC007041.2	1.0
FOXA3	AC007041.2	1.0
FOXC2	AC007041.2	1.0
FOXD3	AC007041.2	1.0
FOXG1	AC007041.2	1.0
FOXJ2	AC007041.2	1.0
FOXJ3	AC007041.2	1.0
FOXM1	AC007041.2	1.0
FOXP1	AC007041.2	1.0
FUBP1	AC007041.2	1.0
IRF5	AC007041.2	1.0
LMO2	AC007041.2	1.0
MEF2B	AC007041.2	1.0
MEF2C	AC007041.2	1.0
MEF2D	AC007041.2	1.0
MYPOP	AC007041.2	1.0
NR2E3	AC007041.2	1.0
PITX2	AC007041.2	1.0
POU6F1	AC007041.2	1.0
PPARA	AC007041.2	1.0
PPARD	AC007041.2	1.0
TBP	AC007041.2	1.0
TWIST1	AC007041.2	1.0
ZNF35	AC007041.2	1.0
ARID3A	AC007050.18	1.0
BPTF	AC007050.18	1.0
CDX2	AC007050.18	1.0
FOXA2	AC007050.18	1.0
FOXP1	AC007050.18	1.0
FOXP4	AC007050.18	1.0
GFI1	AC007050.18	1.0
GLIS2	AC007050.18	1.0
HES4	AC007050.18	1.0
HES5	AC007050.18	1.0
HES7	AC007050.18	1.0
HEY1	AC007050.18	1.0
HEY2	AC007050.18	1.0
HEYL	AC007050.18	1.0
HMG20B	AC007050.18	1.0
HSF1	AC007050.18	1.0
IRF5	AC007050.18	1.0
KLF13	AC007050.18	1.0
KLF14	AC007050.18	1.0
KLF16	AC007050.18	1.0
KLF2	AC007050.18	1.0
MEF2B	AC007050.18	1.0
MEF2C	AC007050.18	1.0
MEF2D	AC007050.18	1.0
NR2E3	AC007050.18	1.0
ONECUT2	AC007050.18	1.0
POU6F1	AC007050.18	1.0
PPARA	AC007050.18	1.0
SP3	AC007050.18	1.0
SP4	AC007050.18	1.0
SP8	AC007050.18	1.0
TBP	AC007050.18	1.0
TOPORS	AC007050.18	1.0
ZIC1	AC007050.18	1.0
ZIC3	AC007050.18	1.0
ZIC4	AC007050.18	1.0
ZNF219	AC007050.18	1.0
ZNF263	AC007050.18	1.0
ZNF35	AC007050.18	1.0
SOX2	AC007078.4	1.0
SOX21	AC007078.4	1.0
SOX4	AC007078.4	1.0
TBX2	AC007078.4	1.0
TBX4	AC007078.4	1.0
TBX5	AC007078.4	1.0
ZSCAN4	AC007078.4	1.0
ALX1	AC007092.1	1.0
ALX3	AC007092.1	1.0
ALX4	AC007092.1	1.0
ARID3A	AC007092.1	1.0
ARX	AC007092.1	1.0
ATF3	AC007092.1	1.0
ATF5	AC007092.1	1.0
BACH2	AC007092.1	1.0
BARX2	AC007092.1	1.0
BATF	AC007092.1	1.0
BCL6	AC007092.1	1.0
BPTF	AC007092.1	1.0
